,Unnamed: 0.1,Unnamed: 0,Text,Bold/Not,Font Size,Words,Nouns,Verbs,Digits,Punctuations,Enumeration,Text Case,Label
21091,21091,5463,"Reseller  and  Voip  Unlimited  reference  numbers,  the  type  and  quantity  of  the  Goods  (including  the  codenumber  of  the  Goods,  where  applicable),  special  storage  instructions  (if  any)  and,  if  the  Order  is  beingdelivered by instalments, the outstanding balance of Goods remaining to be delivered; and",0.0,10.0,54,16,6,0,0,0,3,0
21092,21092,12930,"to  object  to  any  distortion,  mutilation  or  other  modification  or  other  derogatory  action  in  relation  to  a  work,whether or not such action would be prejudicial to the authorâ€™s reputation, and any similar right, existing undercommon or statutory law of any country in the world or under any treaty, regardless of whether or not such rightis denominated or generally referred to as a â€œ",0.0,11.0,69,15,5,0,0,0,2,0
21093,21093,6184,3) Termination Liability,1.0,10.0,4,2,0,0,0,0,3,1
21094,21094,18516,".  Insurance  is  to  be  placed  with  insurers  with  acurrent A.M. Bestâ€™s rating of no less than A:VII, unless otherwise acceptable to theEntity. Exception may be made for the State Compensation Insurance Fund whennot speciï¬cally rated.",0.0,12.0,41,13,7,0,3,0,3,0
21095,21095,15180,"f) Loss or Damage. Customer shall reimburse Company, on a time and materials basis as documented in an invoice, for the entirecost to repair and/or replace Company Supplied Equipment in the event of (a) misuse, (b) failure to exercise reasonable care,(c) damage, (d) theft or (e) disaster.",0.0,10.0,66,24,5,0,2,0,3,0
21096,21096,18172,DSCP 40 CS5,0.0,6.0,3,2,0,1,0,0,1,0
21097,21097,1142,b. All the information and disclosures made in respect to this Agreement are true and accurate.c. It has taken all necessary authorizations and approvals for the purpose of execution of this Agreement.,0.0,11.0,35,11,4,0,3,0,3,0
21098,21098,4841,"Provide Client with an interpretation of the Engine Data,",0.0,12.0,10,5,0,0,0,0,3,0
21099,21099,4492,appropriate) which are defective;,0.0,11.0,6,1,1,0,0,0,2,0
21100,21100,4145,SECTION 4 Agreement,1.0,10.0,3,2,0,1,0,0,3,1
21101,21101,14991,"information, ",0.0,9.0,2,1,0,0,0,0,2,0
21102,21102,3151,24. CONFIDENTIALITY,1.0,11.0,3,1,0,1,1,1,1,1
21103,21103,7581,This agreement is subject to and shall be interpreted under the laws of the State ofArizona.,0.0,12.0,17,4,3,0,1,0,3,0
21104,21104,13309,"b)  The  party  seeking  indemnification  (â€œIndemnified  Partyâ€)  shall  promptly  notify  the  other  party  (â€œIndemnifying  Partyâ€)  inwriting  of  any  allegation  or  third-party  legal  proceeding  for  which  indemnification  is  sought  and  shall  cooperate  with  theIndemnifying Party to resolve the matter. The Indemnified Party shall tender sole control of the defense of the allegations orlegal  proceeding  to  the  Indemnifying  Party,  subject  to  the  following:  (i)  the  Indemnified  Party  may  appoint  its  own  non-controlling counsel, at its own expense; and (ii) any settlement requiring the Indemnified Party to admit liability, pay money,or take (or refrain from taking) any action, will require the Indemnified Partyâ€™s prior written consent, not to be unreasonablywithheld, conditioned, or delayed.",0.0,10.0,134,35,23,0,2,0,3,0
21105,21105,5361,VII. Rates,1.0,11.0,3,2,0,0,1,1,4,1
21106,21106,16744,"or condition stated in a Customer quote, bid, purchase order or in any other Customer order documentation",0.0,10.0,19,9,1,0,0,0,3,0
21107,21107,725,Flipkart Privileged and Confidential ,0.0,6.0,4,3,0,0,0,0,3,0
21108,21108,2466,11. CONDITIONS FOR SERVICES AND PRODUCTS,1.0,10.0,7,5,0,1,1,1,1,1
21109,21109,2689,â€ means any purchase order issued by the Client and approved,0.0,10.0,11,4,3,0,0,0,3,0
21110,21110,15314,USTOMER  PORT  ON  THE  EQUIPMENT  MAINTAINED  BY  ANY  THIRD  PARTY  TELECOMMUNICATIONS,0.0,8.0,11,11,0,0,0,0,1,0
21111,21111,3045,"This Agreement shall inure to the benefit ofand shall be binding upon the parties hereto and their respective successors and permitted assigns.Except  as  specifically  provided  herein,  nothing  contained  in  this  Agreement  shall  create  acontractual  relationship  with  or  a  cause  of  action  against  the  Owner  or  the  other  IndemnifiedParties in favor of a third party.",0.0,12.0,56,17,7,0,1,0,3,0
21112,21112,637,29 Indemnification:,0.0,10.0,3,1,0,1,0,0,3,1
21113,21113,14474,â€œLossesâ€  ,1.0,9.0,1,1,0,0,0,0,3,0
21114,21114,6813,"The Contractor, its agents, employees orsuppliers shall use the Subcontractor's equipment only with the express written permissionof the Subcontractor's designated representative and in accordance with theSubcontractor's terms and conditions for such use. If the Contractor or any of its agents,employees or suppliers utilize any of the Subcontractor's equipment, including machinery,tools, scaï¬€olding, hoists, lifts or similar items owned, leased or under the control of theSubcontractor, the Contractor shall defend, indemnify and be liable to the Subcontractor asprovided in Article 9 for any loss or damage (including bodily injury or death) which mayarise from such use, except to the extent that such loss or damage is caused by thenegligence of the Subcontractor's employees operating the Subcontractor's equipment.",0.0,11.0,139,43,18,1,2,0,3,0
21115,21115,5508,X. Termination Liability,1.0,10.0,4,3,0,0,1,1,4,1
21116,21116,16293," CrowdEngine will (a) use commercially reasonable eï¬€orts tomake the Subscription Services available to Customer pursuant to this Agreement and the applicable ServiceOrder,",0.0,10.0,25,9,1,0,0,0,3,0
21117,21117,154,(a) Qubit is given prompt written notice of any such claim;,0.0,8.0,14,3,3,0,0,0,3,0
21118,21118,11879,"9.6.1 all Service Schedules shall nevertheless continue in full force and eï¬€ect for the remainder of the term ofsuch Service Schedule, unless terminated in accordance with the terms of such Service Schedule; and",0.0,9.0,35,12,2,1,0,0,3,0
21119,21119,2678,"â€  means  any  service  agreement,  numbered  sequentially,outlining  the  speciï¬c  Services  as  requested  from  time  to  time  by  the  Client  and  agreedupon  in  writing  by  7810962.  Each  Service  Agreement  shall  be  considered  as  a  speciï¬cproject (the â€œ",0.0,10.0,41,14,6,1,1,1,3,0
21120,21120,15045,"This Master Service Agreement (this &quot;Agreement&quot;) between Login, Inc. (&quot;Company&quot;) and the Customer which is the signatory to theService Contract defined below (&quot;Customer&quot;) and is entered into and effective as of the later of the dates set forth on the signaturepage to the Service Contract.",0.0,10.0,71,23,6,0,1,0,3,0
21121,21121,4079,"Reseller's rights and obligations under this agreement may not be transferred or assigned directly orindirectly without the prior written consent of Globalink Inc., which consent shall not be unreasonablyrefused.",0.0,12.0,32,7,7,0,1,0,3,0
21122,21122,3394,(a) Standard. The following BBER standards shall apply with respect to Services that areprovided,0.0,10.0,17,5,2,0,1,0,3,0
21123,21123,6449,8) Confidential Information,1.0,11.0,4,2,0,1,0,0,3,1
21124,21124,6714,13) Default,0.0,11.0,3,1,0,1,0,0,3,1
21125,21125,4291,Upon the termination of this Agreement for any reason:,0.0,11.0,10,3,0,0,0,0,3,0
21126,21126,3435,"disconnected Services. Customer shall pay one hundred percent (100%) of the monthly rate for theServices through the sixty (60) day notice period. Upon termination or disconnection as described abovein this section 4.2, Customer shall pay a charge that is equal to seventy five percent (75%) of the monthlyrate for the Services terminated/disconnected multiplied by the number of months, or portion thereof,remaining in the Term of the Agreement. In addition, Customer shall be liable for any additional chargesand fees assessed by third party providers on Provider for the provision of the Services.",0.0,10.0,108,33,10,7,4,0,3,0
21127,21127,15979,Privacy Policy,1.0,8.0,2,2,0,0,0,0,4,0
21128,21128,535,Photomapping Authorised Representative accepts the estimate provided above and authorise the Service(s) to be carried out and agrees to reimburse in accordance with contracted agreement ,0.0,11.0,28,5,8,0,0,0,3,0
21129,21129,5085,32.  DEBARMENT CERTIFICATION,1.0,9.0,4,2,0,1,1,1,1,1
21130,21130,2772,into this Master Agreement and to perform its obligations hereunder. The execution and delivery of,0.0,10.0,16,6,1,0,1,0,3,0
21131,21131,2893,19. WAIVER OF COMPLIANCE,1.0,10.0,5,3,0,1,1,1,1,1
21132,21132,14765,21.1.1  it  will  use  reasonable  care  and  skill  in  performing  Services  and  to  a  standard  which  conforms  to,0.0,9.0,18,4,3,1,0,0,3,0
21133,21133,16070,"8.1  The  Receiving  Party  shall  hold  all  Confidential  Information  in  confidence  and,  unless  required  by  law,  not  make  Confidential  Informationavailable to any third party, or use the Confidential Information for any purpose other than the performance of its obligations or exercise of its rightsunder this Agreement.",0.0,8.0,50,17,4,1,1,0,3,0
21134,21134,7299,25)NULLITY,0.0,10.0,3,1,0,1,0,0,1,1
21135,21135,14789,"23.1 Where appropriate, terms used in this clause shall have the meanings ascribed to them by Data Protection Law.",0.0,9.0,21,6,3,1,1,0,3,0
21136,21136,2915,19. Arbitration; Waiver of Jury Trial,1.0,11.0,8,4,0,1,1,1,3,1
21137,21137,10491,6.  Limitation  of  Access.  ,1.0,10.0,6,2,0,1,2,1,3,1
21138,21138,5157,4. Intellectual Property Ownership.,1.0,12.0,6,3,0,1,2,1,3,1
21139,21139,3602,ARTICLE9 RECITALS,1.0,12.0,2,2,0,0,0,0,1,1
21140,21140,14912,"26.2  Subject  to  clause  26.1,  this  Agreement  is  personal  to  the  Parties  and  neither  Party  may  assign,  mortgage,  orcharge (otherwise than by ï¬‚oating charge) any of its rights hereunder, or sub-contract or otherwise delegateany of its obligations hereunder, except with the prior written consent of the other Party unless it is to anothermember of its Group.",0.0,9.0,64,14,7,2,1,0,3,0
21141,21141,12500,"amount  of  ten  thousand  US  Dollars  (US$10,000).  Notwithstanding  all  the  foregoing,  nothing  in  this",0.0,10.0,20,7,2,1,1,0,3,0
21142,21142,13473,prior to the end of the initial Term or a Renewal Term as detailed above in Section 1.2:,0.0,10.0,19,4,1,1,0,0,3,0
21143,21143,17301,2. Registration & Set Up,1.0,10.0,6,2,0,1,1,1,3,1
21144,21144,4817,2.  Engine Data Analysis,1.0,12.0,5,3,0,1,1,1,3,1
21145,21145,6461,"On the termination of this Agreement or a Service Schedule for any reason, all payments required to be made to DMI bythe Customer under the Agreement or that Service Schedule, as applicable, shall be due and payable immediately. If DMI terminates thisAgreement or a Service Schedule under Section 4(b)(i) or (ii), the Customer shall in addition pay to DMI Termination Fees. Termination ofa Service Schedule or this Agreement shall not relieve the Customer from any liability, including amounts owing, which accrued before the",0.0,9.0,99,32,10,1,2,0,3,0
21146,21146,1534,2.  Master Service Agreement No.,1.0,11.0,7,4,0,1,2,1,3,0
21147,21147,14959,Comply with security and fraud prevention.,0.0,9.0,7,4,0,0,1,0,3,0
21148,21148,5745,XV. WARRANTIES,1.0,12.0,3,2,0,0,1,1,1,1
21149,21149,4410,â€œContractPriceâ€,1.0,11.0,1,1,0,0,0,0,3,0
21150,21150,13954,The following tables provide the credit amounts for the following service type and length of the outage:,0.0,12.0,18,7,1,0,0,0,3,0
21151,21151,13855,1. Description of Services 42. Standard Service Features 53. Fee Structure 64. Service Level Agreement 6,0.0,12.0,20,10,0,5,4,1,3,0
21152,21152,181,10. CUSTOMER'S OBLIGATIONS,0.0,11.0,5,2,0,1,1,1,1,1
21153,21153,17424,11. Miscellaneous,1.0,10.0,3,0,0,1,1,1,3,1
21154,21154,6561,Facsimile:,0.0,11.0,2,1,0,0,0,0,4,0
21155,21155,6830,Nothing in this Article shall preclude the,0.0,11.0,7,2,1,0,0,0,3,0
21156,21156,3216,ARTICLE 1 Equipment,1.0,9.0,3,1,0,1,0,0,3,1
21157,21157,13029,Principal of Ethical Procurement,1.0,11.0,4,3,0,0,0,0,3,0
21158,21158,8147,"Agreement  and,  where  applicable,  their  successors  and  permitted  assigns)  pursuant  to  the  Contracts  (Rights  of  ThirdParties) Act 1999. No third party beneï¬ciaries are created by this Agreement.",0.0,8.0,34,10,4,1,2,1,3,0
21159,21159,663,14. Effects of Termination:,1.0,9.0,6,2,0,1,1,1,3,1
21160,21160,8700,"5.3. Customer shall use reasonable measures to ensure that any facility or equipment of Masergy located ata Customerâ€™s premises is not rearranged, moved, removed, disconnected, altered, or repaired withoutMasergyâ€™s prior written consent. Customer shall not create or allow any liens or other encumbrances to",0.0,12.0,51,12,13,1,2,1,3,0
21161,21161,6588,11) EFFECTIVE DATE,0.0,9.0,4,2,0,1,0,0,1,1
21162,21162,4402,SECTION 9 SEVERABILITY,1.0,9.0,3,2,0,1,0,0,1,1
21163,21163,15447,"authorized to do business in the state where the work is to be performed, or through a funded or state approved self-insurance program,insurance coverage of the kind and in the minimum amounts listed in Exhibit B, which Exhibit is attached and incorporated into thisAgreement. Contractorâ€™s initial compliance with this requirement shall be evidenced by the Certificate of Insurance issued byContractorâ€™s insurers to Operator, which when submitted to Operator shall be deemed to be incorporated herein as Exhibit C. Theamount of insurance required in this Section may be satisfied bythe purchase of separate Primary and Umbrella (or Excess) Liability policies which, when combined together, provide the total limits ofinsurance specified.",0.0,8.0,120,34,24,0,2,0,3,0
21164,21164,521,22) Indemnification and Hold Harmless.,0.0,10.0,7,3,0,1,1,0,3,1
21165,21165,248,", the required timing for the delivery of the Services with a view to agreeing a suitable date for delivery. In agreeing a suitable date for delivery of the Services required by the Task Order, ",0.0,11.0,37,11,3,0,1,0,3,0
21166,21166,1147,".  eSecurity  Solutions  shall  have  the  right,  during  normal  business  hours  and  with  reasonableadvanced notice, to inspect Clientâ€™s premises and/or audit Clientâ€™s network for the purpose of verifying Clientâ€™s compliance with itsobligations under this Agreement.",0.0,10.0,38,16,4,0,2,0,3,0
21167,21167,17622,"7.2.4 Notwithstanding Section 7.2.2, nothing in the Agreement shall limit Fyberâ€™sliability for Damages arising from death or personal injury, from breach of acontractual guarantee as to the quality of goods or services or, in case of anyother  liability  pursuant  to  applicable  mandatory  law,  where  such  liabilitycannot be excluded or limited by agreement between the Parties in advance(e.g., under sec. 1 of the German Product Liability Act).",0.0,10.0,76,26,5,3,2,0,3,0
